Date,StartDate,EndDate,Section,TotalSales,TotalPurchases,TotalTotal,TotalBalance,ProprietarySales,ProprietaryPurchases,ProprietaryTotal,ProprietaryBalance,BrokerageSales,BrokeragePurchases,BrokerageTotal,BrokerageBalance,IndividualsSales,IndividualsPurchases,IndividualsTotal,IndividualsBalance,ForeignersSales,ForeignersPurchases,ForeignersTotal,ForeignersBalance,SecuritiesCosSales,SecuritiesCosPurchases,SecuritiesCosTotal,SecuritiesCosBalance,InvestmentTrustsSales,InvestmentTrustsPurchases,InvestmentTrustsTotal,InvestmentTrustsBalance,BusinessCosSales,BusinessCosPurchases,BusinessCosTotal,BusinessCosBalance,OtherInstitutionsSales,OtherInstitutionsPurchases,OtherInstitutionsTotal,OtherInstitutionsBalance,InsuranceCosSales,InsuranceCosPurchases,InsuranceCosTotal,InsuranceCosBalance,CityBKsRegionalBKsEtcSales,CityBKsRegionalBKsEtcPurchase,CityBKsRegionalBKsEtcTotal,CityBKsRegionalBKsEtcBalance,TrustBanksSales,TrustBanksPurchases,TrustBanksTotal,TrustBanksBalance,OtherFinancialInstitutionsSales,OtherFinancialInstitutionsPurchases,OtherFinancialInstitutionsTotal,OtherFinancialInstitutionsBalance
2017-03-16,2017-03-06,2017-03-10,Standard Market (Second Section),212905087.0,212138736.0,425043823.0,-766351.0,9759777.0,7647595.0,17407372.0,-2112182.0,203145310.0,204491141.0,407636451.0,1345831.0,117068722.0,117022541.0,234091263.0,-46181.0,70315717.0,72597569.0,142913286.0,2281852.0,6340804.0,6576737.0,12917541.0,235933.0,2326306.0,1631890.0,3958196.0,-694416.0,4911666.0,4001280.0,8912946.0,-910386.0,376731.0,397547.0,774278.0,20816.0,16862.0,36873.0,53735.0,20011.0,297194.0,4794.0,301988.0,-292400.0,1478242.0,2157744.0,3635986.0,679502.0,13066.0,64166.0,77232.0,51100.0
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-23,2017-03-13,2017-03-17,Growth Market (Mothers/JASDAQ),848997524.0,847449123.0,1696446647.0,-1548401.0,26701428.0,20289876.0,46991304.0,-6411552.0,822296096.0,827159247.0,1649455343.0,4863151.0,567264017.0,579103654.0,1146367671.0,11839637.0,212000919.0,205128689.0,417129608.0,-6872230.0,19629044.0,20229324.0,39858368.0,600280.0,5805520.0,5940478.0,11745998.0,134958.0,8983646.0,8956947.0,17940593.0,-26699.0,1800487.0,2280049.0,4080536.0,479562.0,150307.0,23972.0,174279.0,-126335.0,652073.0,26889.0,678962.0,-625184.0,5815289.0,5353998.0,11169287.0,-461291.0,194794.0,115247.0,310041.0,-79547.0
2017-03-23,2017-03-13,2017-03-17,Prime Market (First Section),11167151526.0,11158845656.0,22325997182.0,-8305870.0,1745180274.0,2152216784.0,3897397058.0,407036510.0,9421971252.0,9006628872.0,18428600124.0,-415342380.0,1486828210.0,1595700175.0,3082528385.0,108871965.0,6856268675.0,6468304656.0,13324573331.0,-387964019.0,93051679.0,99611428.0,192663107.0,6559749.0,291163432.0,232819009.0,523982441.0,-58344423.0,130853540.0,171743922.0,302597462.0,40890382.0,22750707.0,36273330.0,59024037.0,13522623.0,18229147.0,9222240.0,27451387.0,-9006907.0,26515911.0,21293163.0,47809074.0,-5222748.0,474500217.0,336114624.0,810614841.0,-138385593.0,21809734.0,35546325.0,57356059.0,13736591.0
2017-03-23,2017-03-13,2017-03-17,Standard Market (Second Section),262262168.0,261765032.0,524027200.0,-497136.0,12037559.0,11025737.0,23063296.0,-1011822.0,250224609.0,250739295.0,500963904.0,514686.0,138407193.0,150594885.0,289002078.0,12187692.0,92762171.0,80650340.0,173412511.0,-12111831.0,6823072.0,7435681.0,14258753.0,612609.0,2778350.0,1466209.0,4244559.0,-1312141.0,6534323.0,8016289.0,14550612.0,1481966.0,352379.0,531235.0,883614.0,178856.0,31271.0,25054.0,56325.0,-6217.0,534670.0,5338.0,540008.0,-529332.0,1989668.0,1956194.0,3945862.0,-33474.0,11512.0,58070.0,69582.0,46558.0
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-30,2017-03-21,2017-03-24,Growth Market (Mothers/JASDAQ),617526477.0,616822469.0,1234348946.0,-704008.0,15925163.0,14394204.0,30319367.0,-1530959.0,601601314.0,602428265.0,1204029579.0,826951.0,417359271.0,414085431.0,831444702.0,-3273840.0,151567281.0,157390528.0,308957809.0,5823247.0,14423750.0,14705041.0,29128791.0,281291.0,4373019.0,3832725.0,8205744.0,-540294.0,7082685.0,6619015.0,13701700.0,-463670.0,1608501.0,1437825.0,3046326.0,-170676.0,22031.0,11781.0,33812.0,-10250.0,217335.0,16178.0,233513.0,-201157.0,4647554.0,3999425.0,8646979.0,-648129.0,299887.0,330316.0,630203.0,30429.0
2017-03-30,2017-03-21,2017-03-24,Prime Market (First Section),10266207227.0,10238002165.0,20504209392.0,-28205062.0,1690211125.0,1788929923.0,3479141048.0,98718798.0,8575996102.0,8449072242.0,17025068344.0,-126923860.0,1331387592.0,1661200987.0,2992588579.0,329813395.0,6242026639.0,5866899629.0,12108926268.0,-375127010.0,77325990.0,93660687.0,170986677.0,16334697.0,234265686.0,185552053.0,419817739.0,-48713633.0,104626619.0,143817395.0,248444014.0,39190776.0,30448959.0,42052486.0,72501445.0,11603527.0,50891321.0,11362031.0,62253352.0,-39529290.0,23598388.0,25085758.0,48684146.0,1487370.0,466810554.0,387456698.0,854267252.0,-79353856.0,14614354.0,31984518.0,46598872.0,17370164.0
2017-03-30,2017-03-21,2017-03-24,Standard Market (Second Section),142007637.0,140413693.0,282421330.0,-1593944.0,5354634.0,7777300.0,13131934.0,2422666.0,136653003.0,132636393.0,269289396.0,-4016610.0,78210913.0,78349753.0,156560666.0,138840.0,49200052.0,44383640.0,93583692.0,-4816412.0,3717926.0,3463316.0,7181242.0,-254610.0,1259668.0,1654534.0,2914202.0,394866.0,2476374.0,1860491.0,4336865.0,-615883.0,187026.0,489805.0,676831.0,302779.0,30928.0,21618.0,52546.0,-9310.0,101157.0,2540.0,103697.0,-98617.0,1360106.0,2317049.0,3677155.0,956943.0,108853.0,93647.0,202500.0,-15206.0
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06,2017-03-27,2017-03-31,Growth Market (Mothers/JASDAQ),734577698.0,735255489.0,1469833187.0,677791.0,17014553.0,18734752.0,35749305.0,1720199.0,717563145.0,716520737.0,1434083882.0,-1042408.0,493088821.0,488021150.0,981109971.0,-5067671.0,182403266.0,187330936.0,369734202.0,4927670.0,17847126.0,17443150.0,35290276.0,-403976.0,4117466.0,6243329.0,10360795.0,2125863.0,8967176.0,7562411.0,16529587.0,-1404765.0,4432661.0,2824931.0,7257592.0,-1607730.0,152324.0,7402.0,159726.0,-144922.0,196317.0,5827.0,202144.0,-190490.0,5951667.0,6989371.0,12941038.0,1037704.0,406321.0,92230.0,498551.0,-314091.0
2017-04-06,2017-03-27,2017-03-31,Prime Market (First Section),12572807959.0,12565957450.0,25138765409.0,-6850509.0,2194094738.0,2257493130.0,4451587868.0,63398392.0,10378713221.0,10308464320.0,20687177541.0,-70248901.0,1724211492.0,1803099166.0,3527310658.0,78887674.0,7709411875.0,7635608005.0,15345019880.0,-73803870.0,100240117.0,103588497.0,203828614.0,3348380.0,231248973.0,200655365.0,431904338.0,-30593608.0,121781755.0,105548519.0,227330274.0,-16233236.0,30692593.0,42921530.0,73614123.0,12228937.0,35137216.0,9857763.0,44994979.0,-25279453.0,33414654.0,12575028.0,45989682.0,-20839626.0,373387417.0,373742941.0,747130358.0,355524.0,19187129.0,20867506.0,40054635.0,1680377.0
2017-04-06,2017-03-27,2017-03-31,Standard Market (Second Section),191404147.0,191838197.0,383242344.0,434050.0,8719280.0,9007284.0,17726564.0,288004.0,182684867.0,182830913.0,365515780.0,146046.0,112068209.0,97794635.0,209862844.0,-14273574.0,54555211.0,68511482.0,123066693.0,13956271.0,5737261.0,4455870.0,10193131.0,-1281391.0,1072087.0,2406708.0,3478795.0,1334621.0,7475981.0,5824665.0,13300646.0,-1651316.0,231782.0,593192.0,824974.0,361410.0,84026.0,64958.0,148984.0,-19068.0,53925.0,28587.0,82512.0,-25338.0,1400072.0,3052978.0,4453050.0,1652906.0,6313.0,97838.0,104151.0,91525.0
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13,2017-04-03,2017-04-07,Growth Market (Mothers/JASDAQ),835665486.0,833677593.0,1669343079.0,-1987893.0,22329280.0,24735689.0,47064969.0,2406409.0,813336206.0,808941904.0,1622278110.0,-4394302.0,551438708.0,548805353.0,1100244061.0,-2633355.0,222228851.0,218005125.0,440233976.0,-4223726.0,17998719.0,18798670.0,36797389.0,799951.0,5100046.0,6289395.0,11389441.0,1189349.0,7930820.0,8522245.0,16453065.0,591425.0,1540938.0,1622979.0,3163917.0,82041.0,112364.0,104145.0,216509.0,-8219.0,168592.0,15939.0,184531.0,-152653.0,6755321.0,5837590.0,12592911.0,-917731.0,61847.0,940463.0,1002310.0,878616.0
2017-04-13,2017-04-03,2017-04-07,Prime Market (First Section),13854559385.0,13831400655.0,27685960040.0,-23158730.0,2282341822.0,2197503462.0,4479845284.0,-84838360.0,11572217563.0,11633897193.0,23206114756.0,61679630.0,1564430561.0,1560854605.0,3125285166.0,-3575956.0,8970045843.0,9076764751.0,18046810594.0,106718908.0,90408164.0,91018904.0,181427068.0,610740.0,267524497.0,265359858.0,532884355.0,-2164639.0,60488372.0,145500371.0,205988743.0,85011999.0,19427756.0,29265155.0,48692911.0,9837399.0,75647614.0,32486165.0,108133779.0,-43161449.0,34279382.0,12893386.0,47172768.0,-21385996.0,461676952.0,398809814.0,860486766.0,-62867138.0,28288422.0,20944184.0,49232606.0,-7344238.0
2017-04-13,2017-04-03,2017-04-07,Standard Market (Second Section),245271541.0,244305217.0,489576758.0,-966324.0,11980994.0,13687580.0,25668574.0,1706586.0,233290547.0,230617637.0,463908184.0,-2672910.0,132877266.0,139526677.0,272403943.0,6649411.0,85418376.0,73750259.0,159168635.0,-11668117.0,6084303.0,6698515.0,12782818.0,614212.0,1603853.0,2473183.0,4077036.0,869330.0,4519915.0,4752488.0,9272403.0,232573.0,260017.0,468074.0,728091.0,208057.0,107404.0,42963.0,150367.0,-64441.0,87657.0,16721.0,104378.0,-70936.0,2327325.0,2771672.0,5098997.0,444347.0,4431.0,117085.0,121516.0,112654.0
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-20,2017-04-10,2017-04-14,Growth Market (Mothers/JASDAQ),718283719.0,718317504.0,1436601223.0,33785.0,23156279.0,24290019.0,47446298.0,1133740.0,695127440.0,694027485.0,1389154925.0,-1099955.0,463084258.0,461516847.0,924601105.0,-1567411.0,196388339.0,196795865.0,393184204.0,407526.0,15902154.0,16033016.0,31935170.0,130862.0,3923186.0,4156698.0,8079884.0,233512.0,6189179.0,6393652.0,12582831.0,204473.0,2189648.0,1556947.0,3746595.0,-632701.0,145005.0,103127.0,248132.0,-41878.0,104251.0,21168.0,125419.0,-83083.0,6973860.0,7281968.0,14255828.0,308108.0,227560.0,168197.0,395757.0,-59363.0
2017-04-20,2017-04-10,2017-04-14,Prime Market (First Section),11478100992.0,11466110731.0,22944211723.0,-11990261.0,2188107557.0,2102862961.0,4290970518.0,-85244596.0,9289993435.0,9363247770.0,18653241205.0,73254335.0,1404700585.0,1356234136.0,2760934721.0,-48466449.0,7060997353.0,7162307555.0,14223304908.0,101310202.0,82957321.0,75857985.0,158815306.0,-7099336.0,268329621.0,265611545.0,533941166.0,-2718076.0,75223966.0,96868250.0,172092216.0,21644284.0,17728912.0,28936522.0,46665434.0,11207610.0,17746303.0,19759245.0,37505548.0,2012942.0,18390806.0,10139450.0,28530256.0,-8251356.0,327021431.0,324767876.0,651789307.0,-2253555.0,16897137.0,22765206.0,39662343.0,5868069.0
2017-04-20,2017-04-10,2017-04-14,Standard Market (Second Section),249492773.0,248553008.0,498045781.0,-939765.0,12536989.0,10093460.0,22630449.0,-2443529.0,236955784.0,238459548.0,475415332.0,1503764.0,139708050.0,138942201.0,278650251.0,-765849.0,81077064.0,82028036.0,163105100.0,950972.0,7709392.0,7651680.0,15361072.0,-57712.0,1386159.0,2059513.0,3445672.0,673354.0,4995963.0,4693769.0,9689732.0,-302194.0,258235.0,498848.0,757083.0,240613.0,8576.0,25581.0,34157.0,17005.0,169127.0,17755.0,186882.0,-151372.0,1573533.0,2427579.0,4001112.0,854046.0,69685.0,114586.0,184271.0,44901.0
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-27,2017-04-17,2017-04-21,Growth Market (Mothers/JASDAQ),801926867.0,802156692.0,1604083559.0,229825.0,27811990.0,24670908.0,52482898.0,-3141082.0,774114877.0,777485784.0,1551600661.0,3370907.0,523796704.0,525080422.0,1048877126.0,1283718.0,217296730.0,215629966.0,432926696.0,-1666764.0,16332213.0,16225695.0,32557908.0,-106518.0,2909487.0,5325796.0,8235283.0,2416309.0,7911789.0,7609876.0,15521665.0,-301913.0,1423603.0,1266525.0,2690128.0,-157078.0,95568.0,33104.0,128672.0,-62464.0,111106.0,22146.0,133252.0,-88960.0,4122648.0,5791430.0,9914078.0,1668782.0,115029.0,500824.0,615853.0,385795.0
2017-04-27,2017-04-17,2017-04-21,Prime Market (First Section),11237814046.0,11235603709.0,22473417755.0,-2210337.0,2177821451.0,1995917860.0,4173739311.0,-181903591.0,9059992595.0,9239685849.0,18299678444.0,179693254.0,1425958590.0,1327007003.0,2752965593.0,-98951587.0,6878944346.0,7167316840.0,14046261186.0,288372494.0,78235962.0,63736445.0,141972407.0,-14499517.0,190074751.0,208343174.0,398417925.0,18268423.0,94767092.0,95161274.0,189928366.0,394182.0,14203962.0,27038707.0,41242669.0,12834745.0,19618666.0,10934251.0,30552917.0,-8684415.0,11355375.0,7291067.0,18646442.0,-4064308.0,334236306.0,312725613.0,646961919.0,-21510693.0,12597545.0,20131475.0,32729020.0,7533930.0
2017-04-27,2017-04-17,2017-04-21,Standard Market (Second Section),183940243.0,183743034.0,367683277.0,-197209.0,6865912.0,5299634.0,12165546.0,-1566278.0,177074331.0,178443400.0,355517731.0,1369069.0,101797465.0,111184424.0,212981889.0,9386959.0,64520104.0,54842176.0,119362280.0,-9677928.0,4289887.0,4684913.0,8974800.0,395026.0,1367558.0,1450540.0,2818098.0,82982.0,3095638.0,3351648.0,6447286.0,256010.0,209481.0,502778.0,712259.0,293297.0,132042.0,184556.0,316598.0,52514.0,20553.0,2212.0,22765.0,-18341.0,1565777.0,2103914.0,3669691.0,538137.0,75826.0,136239.0,212065.0,60413.0
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-09,2017-04-24,2017-04-28,Growth Market (Mothers/JASDAQ),735290153.0,735063024.0,1470353177.0,-227129.0,19207936.0,18149498.0,37357434.0,-1058438.0,716082217.0,716913526.0,1432995743.0,831309.0,495179534.0,490304757.0,985484291.0,-4874777.0,187002171.0,191831412.0,378833583.0,4829241.0,15947958.0,14987985.0,30935943.0,-959973.0,3875986.0,5264298.0,9140284.0,1388312.0,7378076.0,7642324.0,15020400.0,264248.0,1915273.0,1669124.0,3584397.0,-246149.0,143615.0,48533.0,192148.0,-95082.0,222324.0,34330.0,256654.0,-187994.0,4329110.0,5015243.0,9344353.0,686133.0,88170.0,115520.0,203690.0,27350.0
2017-05-09,2017-04-24,2017-04-28,Prime Market (First Section),13352613054.0,13363298483.0,26715911537.0,10685429.0,2103641645.0,2298370968.0,4402012613.0,194729323.0,11248971409.0,11064927515.0,22313898924.0,-184043894.0,2113418905.0,1675371194.0,3788790099.0,-438047711.0,8135324226.0,8412339664.0,16547663890.0,277015438.0,109782504.0,83599916.0,193382420.0,-26182588.0,243355586.0,298337808.0,541693394.0,54982222.0,117028977.0,87039365.0,204068342.0,-29989612.0,18501177.0,44822921.0,63324098.0,26321744.0,36517352.0,19275179.0,55792531.0,-17242173.0,28523883.0,8777001.0,37300884.0,-19746882.0,418617486.0,417610190.0,836227676.0,-1007296.0,27901313.0,17754277.0,45655590.0,-10147036.0
2017-05-09,2017-04-24,2017-04-28,Standard Market (Second Section),154885942.0,155072508.0,309958450.0,186566.0,5229626.0,5813922.0,11043548.0,584296.0,149656316.0,149258586.0,298914902.0,-397730.0,88227495.0,86315393.0,174542888.0,-1912102.0,49285416.0,52381327.0,101666743.0,3095911.0,4541627.0,4488794.0,9030421.0,-52833.0,2594024.0,1806220.0,4400244.0,-787804.0,2468194.0,1875793.0,4343987.0,-592401.0,272419.0,812357.0,1084776.0,539938.0,219039.0,44973.0,264012.0,-174066.0,66677.0,2438.0,69115.0,-64239.0,1783460.0,1478913.0,3262373.0,-304547.0,197965.0,52378.0,250343.0,-145587.0
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-11,2017-05-01,2017-05-02,Growth Market (Mothers/JASDAQ),283369366.0,283284967.0,566654333.0,-84399.0,7665666.0,6758369.0,14424035.0,-907297.0,275703700.0,276526598.0,552230298.0,822898.0,188220380.0,187716918.0,375937298.0,-503462.0,74293755.0,75415172.0,149708927.0,1121417.0,6147843.0,5860690.0,12008533.0,-287153.0,1497789.0,2018310.0,3516099.0,520521.0,2802403.0,2427151.0,5229554.0,-375252.0,946891.0,845163.0,1792054.0,-101728.0,49817.0,99.0,49916.0,-49718.0,54510.0,7247.0,61757.0,-47263.0,1668988.0,2156092.0,3825080.0,487104.0,21324.0,79756.0,101080.0,58432.0
2017-05-11,2017-05-01,2017-05-02,Prime Market (First Section),4900779038.0,4903642403.0,9804421441.0,2863365.0,661659488.0,735223032.0,1396882520.0,73563544.0,4239119550.0,4168419371.0,8407538921.0,-70700179.0,838491081.0,652576005.0,1491067086.0,-185915076.0,3026860110.0,3182452439.0,6209312549.0,155592329.0,45184975.0,37663525.0,82848500.0,-7521450.0,104547613.0,87076114.0,191623727.0,-17471499.0,43939824.0,43924481.0,87864305.0,-15343.0,6629999.0,14706930.0,21336929.0,8076931.0,8977364.0,7436486.0,16413850.0,-1540878.0,10523585.0,3952831.0,14476416.0,-6570754.0,141571044.0,126844192.0,268415236.0,-14726852.0,12393955.0,11786368.0,24180323.0,-607587.0
2017-05-11,2017-05-01,2017-05-02,Standard Market (Second Section),59076027.0,58760657.0,117836684.0,-315370.0,1863972.0,2276537.0,4140509.0,412565.0,57212055.0,56484120.0,113696175.0,-727935.0,35905599.0,34596228.0,70501827.0,-1309371.0,16951043.0,18545006.0,35496049.0,1593963.0,1789017.0,1552032.0,3341049.0,-236985.0,502909.0,558779.0,1061688.0,55870.0,1124335.0,523138.0,1647473.0,-601197.0,76032.0,139244.0,215276.0,63212.0,50819.0,8570.0,59389.0,-42249.0,17858.0,1315.0,19173.0,-16543.0,745640.0,492417.0,1238057.0,-253223.0,48803.0,67391.0,116194.0,18588.0
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-18,2017-05-08,2017-05-12,Growth Market (Mothers/JASDAQ),824613874.0,824035102.0,1648648976.0,-578772.0,29570618.0,26098063.0,55668681.0,-3472555.0,795043256.0,797937039.0,1592980295.0,2893783.0,527064750.0,529874407.0,1056939157.0,2809657.0,226696402.0,226375647.0,453072049.0,-320755.0,17022770.0,17663390.0,34686160.0,640620.0,4856155.0,6406041.0,11262196.0,1549886.0,9520290.0,9364261.0,18884551.0,-156029.0,2859277.0,2706620.0,5565897.0,-152657.0,116445.0,27428.0,143873.0,-89017.0,241874.0,41746.0,283620.0,-200128.0,6549674.0,5385383.0,11935057.0,-1164291.0,115619.0,92116.0,207735.0,-23503.0
2017-05-18,2017-05-08,2017-05-12,Prime Market (First Section),16342262536.0,16362421427.0,32704683963.0,20158891.0,2596757618.0,2983197197.0,5579954815.0,386439579.0,13745504918.0,13379224230.0,27124729148.0,-366280688.0,2506321442.0,1991729320.0,4498050762.0,-514592122.0,9818961002.0,10379574206.0,20198535208.0,560613204.0,153596754.0,125393510.0,278990264.0,-28203244.0,432351596.0,260916206.0,693267802.0,-171435390.0,157720248.0,154045532.0,311765780.0,-3674716.0,23293485.0,30184263.0,53477748.0,6890778.0,52096147.0,12383279.0,64479426.0,-39712868.0,55562729.0,10300671.0,65863400.0,-45262058.0,509718663.0,382793721.0,892512384.0,-126924942.0,35882852.0,31903522.0,67786374.0,-3979330.0
2017-05-18,2017-05-08,2017-05-12,Standard Market (Second Section),192046225.0,191459068.0,383505293.0,-587157.0,6317059.0,6948542.0,13265601.0,631483.0,185729166.0,184510526.0,370239692.0,-1218640.0,111706274.0,113495716.0,225201990.0,1789442.0,58275678.0,58118511.0,116394189.0,-157167.0,6348583.0,6358789.0,12707372.0,10206.0,3430735.0,1572559.0,5003294.0,-1858176.0,2919652.0,2848767.0,5768419.0,-70885.0,568560.0,428701.0,997261.0,-139859.0,83849.0,18545.0,102394.0,-65304.0,104688.0,16371.0,121059.0,-88317.0,2237605.0,1542244.0,3779849.0,-695361.0,53542.0,110323.0,163865.0,56781.0
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-25,2017-05-15,2017-05-19,Growth Market (Mothers/JASDAQ),806630524.0,806551123.0,1613181647.0,-79401.0,28224298.0,25169305.0,53393603.0,-3054993.0,778406226.0,781381818.0,1559788044.0,2975592.0,503080809.0,500192508.0,1003273317.0,-2888301.0,233574171.0,236698900.0,470273071.0,3124729.0,18208539.0,18485923.0,36694462.0,277384.0,5079048.0,5865162.0,10944210.0,786114.0,9448528.0,10496884.0,19945412.0,1048356.0,2189486.0,2348537.0,4538023.0,159051.0,85128.0,109503.0,194631.0,24375.0,95632.0,18430.0,114062.0,-77202.0,6461500.0,6947908.0,13409408.0,486408.0,183385.0,218063.0,401448.0,34678.0
2017-05-25,2017-05-15,2017-05-19,Prime Market (First Section),14404784595.0,14399854028.0,28804638623.0,-4930567.0,2163179898.0,2221243436.0,4384423334.0,58063538.0,12241604697.0,12178610592.0,24420215289.0,-62994105.0,1951592152.0,1974770762.0,3926362914.0,23178610.0,9152609851.0,9183216845.0,18335826696.0,30606994.0,110544617.0,109191627.0,219736244.0,-1352990.0,420709825.0,241861478.0,662571303.0,-178848347.0,113796759.0,170624319.0,284421078.0,56827560.0,19898324.0,27777357.0,47675681.0,7879033.0,25305159.0,16268807.0,41573966.0,-9036352.0,30465093.0,11705174.0,42170267.0,-18759919.0,393278319.0,394142300.0,787420619.0,863981.0,23404598.0,49051923.0,72456521.0,25647325.0
2017-05-25,2017-05-15,2017-05-19,Standard Market (Second Section),172050140.0,171576183.0,343626323.0,-473957.0,7339277.0,7350082.0,14689359.0,10805.0,164710863.0,164226101.0,328936964.0,-484762.0,97486712.0,97670751.0,195157463.0,184039.0,55246036.0,51779946.0,107025982.0,-3466090.0,5128673.0,5852783.0,10981456.0,724110.0,2248141.0,2861763.0,5109904.0,613622.0,2150655.0,2671591.0,4822246.0,520936.0,350481.0,513835.0,864316.0,163354.0,58620.0,296316.0,354936.0,237696.0,48511.0,4420.0,52931.0,-44091.0,1949506.0,2378511.0,4328017.0,429005.0,43528.0,196185.0,239713.0,152657.0
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
